"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000159433",2624.38125944195,-0.899147178422945,0.283001278485585,-3.17718415702756,0.00148712572752915,0.0269207150559871,"STARD9",57519
"ENSG00000133318",9539.93200388702,0.643186736904114,0.202480804999298,3.17653190338879,0.00149047394745528,0.0269639413806068,"RTN3",10313
"ENSG00000152760",68.9332497765234,1.8861498331015,0.5943016079897,3.17372493653793,0.00150496238838054,0.0272085183377724,"TCTEX1D1",200132
"ENSG00000218018",15.6043914141886,-1.62051816776038,0.510702050891634,-3.17311858241242,0.00150810913825876,0.0272478637547562,"RP4-800J21.3",NA
"ENSG00000154237",1503.3216199766,-1.09352965933996,0.344789844295607,-3.17158314675421,0.00151610459897262,0.0273747066400993,"LRRK1",79705
"ENSG00000187288",216.47109862467,3.13054149653366,0.987628482643659,3.16975619025679,0.00152566895790269,0.0275120149846075,"CIDEC",63924
"ENSG00000230666",4.56463320505868,-2.37138381156698,0.748115437586432,-3.16981002185643,0.00152538634952744,0.0275120149846075,"CEACAM22P",388550
"ENSG00000197557",469.46135360288,0.676323842674689,0.213405938900841,3.16918941505627,0.00152864737683,0.0275480310649909,"TTC30A",92104
"ENSG00000196460",69.5926767687237,-1.31269000841851,0.414447788969847,-3.1673229858008,0.00153849341028151,0.0277076840798422,"RFX8",731220
"ENSG00000154144",2620.52870431273,-0.413901818941343,0.130711924577624,-3.16651920074473,0.00154275160874592,0.0277310095510622,"TBRG1",84897
"ENSG00000060140",33.1519981336265,-1.63338868552292,0.515818493437396,-3.16659582063078,0.00154234523335265,0.0277310095510622,"STYK1",55359
"ENSG00000073605",1543.20949683236,-0.872946592743522,0.275674777394205,-3.16658129189397,0.00154242228307215,0.0277310095510622,"GSDMB",55876
"ENSG00000188042",1213.337541769,-1.44933197648551,0.45780741426408,-3.16581149917657,0.0015465097700201,0.0277807772315126,"ARL4C",10123
"ENSG00000050730",18.9744251144713,-2.58434912799228,0.816482446225527,-3.1652231348504,0.00154964062208798,0.0278192197866779,"TNIP3",79931
"ENSG00000213445",3569.25431384206,-0.830975107995139,0.262560590865031,-3.16488893195057,0.00155142160807293,0.0278333958401684,"SIPA1",6494
"ENSG00000221971",6.00300823428048,-2.92781936162129,0.92525724473505,-3.16433011282141,0.00155440379801178,0.0278690903172265,"TTC4P1",NA
"ENSG00000103253",521.465494345544,-1.17114569679832,0.370155270133614,-3.16393089952649,0.00155653746827461,0.0278895357350009,"HAGHL",84264
"ENSG00000236278",2.89983544088234,-3.70857033463316,1.17250508308595,-3.16294606149805,0.0015618126582389,0.0279662079115902,"PEBP1P3",NA
"ENSG00000049247",10.7880753529062,-2.61738940282684,0.827751057608449,-3.16204899863136,0.00156663201072684,0.0280346252168117,"UTS2",10911
"ENSG00000114841",2376.67388043955,-0.639117662375341,0.202153609773482,-3.16154464464665,0.00156934759611903,0.0280474681452794,"DNAH1",25981
"ENSG00000169861",7.12590143869116,-5.16460395286006,1.63353527036351,-3.16161153454054,0.00156898719277205,0.0280474681452794,NA,NA
"ENSG00000231346",70.5196566110079,-0.857611412306652,0.271346331399827,-3.16057861509455,0.00157456107888226,0.0280870085208241,"LINC01160",NA
"ENSG00000183935",128.004626194023,0.523401630623624,0.165597004316212,3.16069504267223,0.00157393189674685,0.0280870085208241,"HTR7P1",93164
"ENSG00000159337",7.76652711531929,-2.51967673933302,0.797141985875042,-3.16088825326031,0.00157288828506875,0.0280870085208241,"PLA2G4D",283748
"ENSG00000140279",15891.6159073223,0.894601130708556,0.283237627146709,3.15848264837065,0.00158592750070044,0.0282718009124866,"DUOX2",50506
"ENSG00000132530",4610.4331384625,-1.14489478117008,0.36274268377417,-3.15621743010219,0.0015982966736996,0.0284742231646343,"XAF1",54739
"ENSG00000169490",1915.41033652189,0.489724186848576,0.155222875125244,3.1549743325746,0.00160512225896697,0.0285442203821595,"TM2D2",83877
"ENSG00000181143",323.739992920142,-2.4764198671602,0.784932455190477,-3.15494645530901,0.0016052756342711,0.0285442203821595,"MUC16",94025
"ENSG00000130755",1335.32713808038,-0.822805440396684,0.260774999677346,-3.15523129676822,0.00160370912693931,0.0285442203821595,"GMFG",9535
"ENSG00000196843",2564.0155193019,-1.0041545741737,0.318321668487877,-3.15452786781288,0.00160758024405815,0.0285671079192537,"ARID5A",10865
"ENSG00000254802",5.46918498878304,-2.24609866428381,0.712168172429797,-3.1538880158327,0.00161110895205897,0.0286117052795444,"AC022182.3",NA
"ENSG00000196407",16.4253817376955,-1.33578919355301,0.423613245158804,-3.15332253846843,0.00161423342594158,0.0286340773189006,"THEM5",284486
"ENSG00000272768",61.9333059501415,0.811620573027926,0.257388423117403,3.15329090251165,0.001614408391061,0.0286340773189006,"RP4-673M15.1",NA
"ENSG00000236977",2.75793749623069,-2.67709053154835,0.849147599932393,-3.15267985419907,0.0016177912676716,0.0286759630192017,"ANKRD44-IT1",101927547
"ENSG00000232732",9.13692004720689,-1.51924749564472,0.482070450706219,-3.15150512423872,0.0016243131250545,0.0287734003862179,"AC073043.1",NA
"ENSG00000130775",2164.81768815087,-1.22787960484093,0.389820633112867,-3.14985791038263,0.00163349887360486,0.0289162379097707,"THEMIS2",9473
"ENSG00000213149",9.71701262437595,-1.36141885093325,0.432239116574836,-3.14968913901512,0.00163444272832154,0.0289162379097707,"CNN2P9",NA
"ENSG00000234449",88.7425519053871,2.65584321028501,0.843257012728383,3.14950622431464,0.00163546624641934,0.0289162379097707,"RP11-706O15.3",NA
"ENSG00000171951",256.088111145283,2.41843641167798,0.767923729317926,3.14931850566208,0.00163651725877826,0.0289166111231701,"SCG2",7857
"ENSG00000006757",883.270679069492,0.636080100665927,0.202086915052179,3.14755708206882,0.00164640956345511,0.0290731077441064,"PNPLA4",8228
"ENSG00000132274",4772.05267533012,-1.17361201634676,0.372940865303309,-3.14691181775501,0.00165004717203499,0.0291190285664527,"TRIM22",10346
"ENSG00000178919",10661.0741762522,1.03514959852344,0.329019653880096,3.14616341703612,0.00165427546315636,0.0291753091576892,"FOXE1",2304
"ENSG00000269902",10.0469192798781,-3.06607150931148,0.975108401945747,-3.14433913521142,0.00166462403737259,0.0293393905193411,"RP6-99M1.3",NA
"ENSG00000228933",4.43634002723353,2.35340330669632,0.74853240080873,3.14402329699242,0.00166642172473781,0.0293526491627751,"RP11-268G12.1",NA
"ENSG00000261113",100.618066632726,-0.734503699017082,0.233646738975318,-3.14365054799534,0.00166854563459893,0.0293716337195199,"RP11-141O15.1",NA
"ENSG00000211924",5.01177961923055,-4.48271181150353,1.42630617103824,-3.14288187384091,0.00167293337677011,0.0294304200623899,"IGHD3-9",NA
"ENSG00000131127",955.491942271062,-0.485090336010216,0.154379525577417,-3.14219346248061,0.00167687197110314,0.029462787442217,"ZNF141",7700
"ENSG00000259287",20.3123407251207,-1.02159716238271,0.325121754028623,-3.14219872931902,0.00167684180568918,0.029462787442217,"RP11-3D4.2",NA
"ENSG00000134970",4138.66414593276,0.494285859848432,0.157328554271125,3.14174284597204,0.00167945469197701,0.0294897119366094,"TMED7",51014
"ENSG00000183682",535.693546017177,1.72579654276696,0.549656478834127,3.13977294769186,0.00169078824004934,0.029522550631757,"BMP8A",353500
"ENSG00000152061",1875.05995561816,-0.591974435122407,0.188486639314821,-3.14067053916568,0.00168561536993812,0.029522550631757,"RABGAP1L",9910
"ENSG00000185909",3016.90558083289,0.587771191707463,0.18715220358818,3.14060524235573,0.00168599118754228,0.029522550631757,"KLHDC8B",200942
"ENSG00000051341",55.7456220783857,-2.01006488141561,0.640165513825504,-3.13991434715666,0.00168997237918015,0.029522550631757,"POLQ",10721
"ENSG00000164794",18.4648657070383,1.15728779006154,0.368581841706285,3.13983940365613,0.00169040475062092,0.029522550631757,"KCNV1",27012
"ENSG00000110921",1379.32424435229,0.459157601598681,0.146214466199262,3.14030214337982,0.00168773669162765,0.029522550631757,"MVK",4598
"ENSG00000141096",15.0381547607728,-2.09323883603597,0.666429489721682,-3.14097570458678,0.00168386000332033,0.029522550631757,"DPEP3",64180
"ENSG00000140905",813.454745011968,0.790200713060464,0.251652356420255,3.14004893218977,0.00168919617329566,0.029522550631757,"GCSH",2653
"ENSG00000189190",988.956767374226,-0.799332987876601,0.254476522699935,-3.1410873560982,0.00168321818395031,0.029522550631757,"ZNF600",162966
"ENSG00000167642",18937.455741726,0.795119650524153,0.253346448241944,3.13846772292153,0.00169833638309513,0.0296359171088638,"SPINT2",10653
"ENSG00000163521",665.90104616939,0.330072333424325,0.105182813256513,3.13808238442306,0.00170057072271131,0.029656474646935,"GLB1L",79411
"ENSG00000232070",117.591463444441,1.25405035445717,0.399750637809996,3.13708155996295,0.00170638652124595,0.0297394254233536,"TMEM253",643382
"ENSG00000253578",2.64516121278149,-4.33252125863338,1.38122486737406,-3.13672404904658,0.00170846845049819,0.0297572386381127,"IGKV1-22",NA
